timestamp,temperature,humidity,mq135,mq2,__v
2025-10-01 00:00:00,0.5175438596491229,0.3184377199155525,0.21114633687527717,0.6516413522782949,0.0
2025-10-01 00:01:00,0.24780701754386003,0.4127375087966222,0.20205820477463465,0.6984811366976972,0.0
2025-10-01 00:02:00,0.19736842105263186,0.4887403237156932,0.18311050209082264,0.6023517883390496,0.0
2025-10-01 00:03:00,0.7478070175438596,0.4894440534834622,0.13390411727245582,0.5890249877511025,0.0
2025-10-01 00:04:00,0.39912280701754366,0.6038001407459536,0.24168114911543445,0.5142577168054875,0.0
2025-10-01 00:05:00,0.49342105263157876,0.023574947220267428,0.12950329371441588,0.5004409603135718,0.0
2025-10-01 00:06:00,0.5570175438596494,0.7484166080225193,0.22056927672896273,0.5555120039196473,0.0
2025-10-01 00:07:00,0.47807017543859676,0.41801548205489103,0.15590305762317558,0.8488975992160707,0.0
2025-10-01 00:08:00,0.4649122807017543,0.27234342012667156,0.23785674715283972,0.45271925526702594,0.0
2025-10-01 00:09:00,0.7192982456140351,0.5358902181562281,0.22966776370856534,0.6526212640862323,0.0
2025-10-01 00:10:00,0.5153508771929824,0.8712174524982405,0.1168841478883813,0.4644781969622734,0.0
2025-10-01 00:11:00,0.7960526315789478,0.5784658691062635,0.2117003228996422,0.5534541891229791,0.0
2025-10-01 00:12:00,0.36842105263157965,0.41836734693877553,0.16757300621120155,0.6929936305732486,0.0
2025-10-01 00:13:00,0.4649122807017543,0.5218156228008447,0.2301682495249699,0.7234688878000981,0.0
2025-10-01 00:14:00,0.4605263157894739,0.39971850809289233,0.20942915278106158,0.48388045075943165,0.0
2025-10-01 00:15:00,0.679824561403509,0.5133708655876145,0.15801717874419477,0.4745712885840275,0.0
2025-10-01 00:16:00,0.4956140350877192,0.4651653764954259,0.1325010311733631,0.781969622733954,0.0
2025-10-01 00:17:00,0.48464912280701755,0.49718508092892344,0.19260592609722885,0.6591866731994122,0.0
2025-10-01 00:18:00,0.7434210526315792,0.15974665728360293,0.10320535278209711,0.6845663890249879,0.0
2025-10-01 00:19:00,0.43421052631579027,0.6861365235749474,0.20152838013450985,0.6651641352278295,0.0
2025-10-01 00:20:00,0.4100877192982457,0.64109781843772,0.2058946874293495,0.6777070063694268,0.0
2025-10-01 00:21:00,0.4276315789473686,0.629134412385644,0.17010477411694452,0.5268985791278786,0.0
